time_ms,CP_pre,CP_pre_sem,CP_post,CP_post_sem,CP_pre_s1,CP_pre_s2,CP_pre_s3,CP_pre_s4,CP_pre_s5,CP_post_s1,CP_post_s2,CP_post_s3,CP_post_s4,CP_post_s5
200.0,0.509777535445652,0.005107299158433847,0.49937837755171444,0.003390212464753212,0.5067846543507052,0.5277832373722166,0.49717092549774056,0.5049202601274255,0.5122285998801721,0.5003566869918699,0.5100221729490022,0.498250265631581,0.4886867157624484,0.49957604642367054
220.0,0.5064701201413463,0.004599578518464328,0.49896816867814364,0.0021070198542244055,0.5025946269926432,0.52239641217961,0.49582941129126157,0.5012796897466,0.5102504604966168,0.5008032723577236,0.5046864745011086,0.4988346670750851,0.49171006823863256,0.49880636121816807
240.0,0.5058993061617111,0.00384872023060586,0.4979791765947583,0.0014896252210611664,0.5103088464178339,0.5171684627059514,0.496811272351342,0.49783405664235114,0.5073738926910767,0.49633081300813015,0.5025143138704113,0.4989433726117089,0.4935287723802446,0.4985786111032967
260.0,0.5080914812673759,0.005284960178514984,0.4989534646299689,0.002002874306972784,0.5192311611225506,0.5219085312626415,0.49805332831145255,0.4966593940033504,0.5046049916368848,0.4952158739837399,0.5041322493224931,0.5031548536393919,0.49441903655158437,0.49784530965263507
280.0,0.5074354763750977,0.00547360069092232,0.4997020962972808,0.0028915943458550745,0.5158356196166004,0.5248216887331613,0.49751885744917107,0.49847598570090634,0.5005252303756493,0.4927085772357723,0.5046567134762258,0.5080473087452616,0.4950926667117086,0.4980052153174358
300.0,0.5044554252993244,0.004690950669188493,0.4990614050842419,0.002997009322332747,0.5006907958972574,0.5230517155901077,0.4979910028107426,0.5015586276035828,0.4989849845949317,0.4892731097560975,0.5023422517861542,0.5074654918252479,0.49867847307614366,0.49754769897756657
320.0,0.49893800186854154,0.005850297895790061,0.49875320171077664,0.0034614477567833962,0.48160343377512255,0.5177864157990625,0.49542801506251694,0.5026247015525862,0.4972474431534196,0.4853359756097561,0.5010516876077852,0.5053391229850289,0.5004365867171138,0.5016026356341995
340.0,0.4943871732156026,0.005885242988564975,0.499274916669785,0.004736191216205109,0.47250813491488075,0.5066134850461861,0.4946706383284637,0.502279201677901,0.4958644061105816,0.48052260162601623,0.502451047055925,0.5053945825515948,0.5024653469360179,0.5055410051793713
360.0,0.48548614191488715,0.006774238149745751,0.49939451149859504,0.00442051606767589,0.4601028682462805,0.482947025205381,0.4938107714656105,0.49697510849635285,0.4935949361608111,0.48189699186991863,0.5031574279379156,0.5043187148217636,0.50187134923316,0.5057280736302173
380.0,0.47698571877629076,0.009626020438092435,0.4987159357285041,0.004090767237072015,0.4482079406049709,0.45945142481727846,0.4917948665854518,0.49375340658760836,0.4917209552861445,0.48311910569105687,0.49789977827050996,0.5034267670482828,0.5043454847645429,0.5047885428681277
400.0,0.47405275535829405,0.012028070092473152,0.5006830633855921,0.00413048067462281,0.44635400172075446,0.44302744396692,0.49224186607675197,0.4966986241739107,0.49194184085313325,0.4873402845528455,0.4956213845774821,0.5032778578129188,0.5068759678400108,0.5102998221447035
