figure_panel,frequency_band,monkey_id,area,time_ms,condition,mean_cp,sem_cp,source_file,notes
FigS1,high_gamma,Monkey_Y,MT,380.0,pre,0.466484744002567,0.0130646560508188,highgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS1,high_gamma,Monkey_Y,MT,380.0,post,0.4948152170032832,0.0060617974811766,highgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS1,high_gamma,Monkey_Y,MT,400.0,pre,0.4605411039214755,0.0158794441290352,highgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS1,high_gamma,Monkey_Y,MT,400.0,post,0.4954131756477487,0.0046019587704174,highgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,10.0,pre,0.4763409866507399,0.0376166232301097,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,10.0,post,0.4981990004564971,0.0143186849185121,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,30.0,pre,0.4828624195174353,0.0307595906654368,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,30.0,post,0.4955619996841697,0.0185928891186378,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,50.0,pre,0.4872739298020225,0.0155064402004231,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,50.0,post,0.495864764129515,0.0212367679415968,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,70.0,pre,0.490211573521655,0.0016132085838252,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,70.0,post,0.4933045339843691,0.0203437056626335,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,90.0,pre,0.4891343663128225,0.005169738725298,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,90.0,post,0.4956110117666867,0.017030138698474,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,110.0,pre,0.4965034228982399,0.0084612612080702,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,110.0,post,0.5015962286448185,0.0146220512837842,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,130.0,pre,0.5012425386488121,0.0053140565155271,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,130.0,post,0.5067543867347374,0.0161799805397113,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,150.0,pre,0.5015542868374979,0.0019067367217167,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,150.0,post,0.50948969482185,0.0151114000266581,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,170.0,pre,0.4997599766487812,0.011534825198243,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,170.0,post,0.5180857514076519,0.0136146218963193,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,190.0,pre,0.5093638546198174,0.0225034341462989,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,190.0,post,0.5247206285185936,0.0139652496637404,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,210.0,pre,0.5207370902422702,0.0199036014379879,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,210.0,post,0.5228626164737904,0.0143745965081172,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,230.0,pre,0.5364418874541266,0.0333583555282922,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,230.0,post,0.5158304137231182,0.0103551482198815,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,250.0,pre,0.5309525788031153,0.0405411481670382,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,250.0,post,0.5191033107946375,0.0137367001170404,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,270.0,pre,0.5249748810533197,0.0289525597129652,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,270.0,post,0.5144587004503127,0.0138467084751429,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,290.0,pre,0.5209729602421499,0.0221338645973917,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,290.0,post,0.5050792049870433,0.0116700453054477,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,310.0,pre,0.5201957490601957,0.0242377453144634,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,310.0,post,0.5033254769989086,0.0108351051109165,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,330.0,pre,0.5148017234543912,0.0220102213230128,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,330.0,post,0.5061664147492536,0.0152926940584268,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,350.0,pre,0.5091268214938595,0.0106313354541322,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,350.0,post,0.5076043195574516,0.0219076936614115,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,370.0,pre,0.5033171060510002,0.0056031632935122,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,370.0,post,0.5118612338995399,0.0257294988450447,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,390.0,pre,0.5032712930342798,0.0102826597678809,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_L,V4,390.0,post,0.510671896104546,0.0253582409343007,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,10.0,pre,0.4358076790633609,0.0181298335349056,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,10.0,post,0.5135691665811701,0.0199730281821131,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,30.0,pre,0.4594284502452462,0.0146825152858967,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,30.0,post,0.5251743350674503,0.0129856991644708,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,50.0,pre,0.5370717359291362,0.0213208792470156,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,50.0,post,0.5528224068944292,0.0048945641810988,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,70.0,pre,0.5767697960760599,0.0372647567694685,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,70.0,post,0.5605619106483462,0.0047028320575603,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,90.0,pre,0.5848979988353602,0.0284217843624716,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,90.0,post,0.5583625263891911,0.0103050227670636,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,110.0,pre,0.5834102023561558,0.0153872231180988,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,110.0,post,0.5579030479255238,0.0137146522465532,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,130.0,pre,0.5801033659768415,0.0235534768415865,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,130.0,post,0.5506264992105139,0.0104393947355909,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,150.0,pre,0.5888816252883604,0.0433050278281708,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,150.0,post,0.5491387652319122,0.0080391698592269,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,170.0,pre,0.5928587468364352,0.0470718087191201,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,170.0,post,0.5489673553922365,0.0103333591907787,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,190.0,pre,0.5851991967905217,0.043782849279939,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,190.0,post,0.5402179165405074,0.0118934940165038,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,210.0,pre,0.54955337325584,0.0599401904297968,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,210.0,post,0.5205624644981445,0.0069546452066552,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,230.0,pre,0.5170456533181035,0.0643398480369101,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,230.0,post,0.4923368007333505,8.98204242121836e-05,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,250.0,pre,0.5212055995095075,0.0557202134986226,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,250.0,post,0.4909191187448962,0.0066285844883686,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,270.0,pre,0.5066843826289504,0.0419402786176622,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,270.0,post,0.5050582768431562,0.0055304671606273,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,290.0,pre,0.4932440578176442,0.0377569584425183,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,290.0,post,0.5115469175005692,0.0081999464500646,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,310.0,pre,0.4881568834128423,0.0275121545275369,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,310.0,post,0.5162922892263703,0.0091515471510517,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,330.0,pre,0.4828824385764519,0.0172733879818136,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,330.0,post,0.50278153378025,0.010099307604341,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,350.0,pre,0.484838283052252,0.0176278416089946,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,350.0,post,0.4878662986568308,0.0083530859192863,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,370.0,pre,0.4898456292414163,0.0369429886447624,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,370.0,post,0.490707671570406,0.0146782407928726,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,390.0,pre,0.4954116133620013,0.0417394706488387,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_A,V4,390.0,post,0.4764109031672034,0.0119939343437756,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,0.0,pre,0.4908517260120294,0.0101334340613128,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,0.0,post,0.4973693688793865,0.0049205883915816,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,20.0,pre,0.4931238610895737,0.0145139655537007,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,20.0,post,0.4949728822055633,0.0073938591665795,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,40.0,pre,0.5008785157704416,0.0137646532464297,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,40.0,post,0.4930963319203462,0.0108880486962397,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,60.0,pre,0.5046770346868856,0.0098563848279475,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,60.0,post,0.4958610060725917,0.0122062476103257,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,80.0,pre,0.5019644704868594,0.0058544428347778,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,80.0,post,0.4994135665535794,0.0125638780190209,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,100.0,pre,0.4990756083352029,0.003183015311066,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,100.0,post,0.4990045947614316,0.0122086971869434,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,120.0,pre,0.5020711453681108,0.0028489564667636,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,120.0,post,0.4985635771471084,0.0138131197455814,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,140.0,pre,0.5049523754637245,0.0010184195606129,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,140.0,post,0.501010696003608,0.0136479718633473,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,160.0,pre,0.5039373592707815,0.0010482229160301,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,160.0,post,0.5029043845221308,0.0136161688610269,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,180.0,pre,0.5012689717027505,0.0009186313522956,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,180.0,post,0.5012876623750955,0.0139264516460908,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,200.0,pre,0.4994840171029769,0.0006576547301826,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,200.0,post,0.5018750179887035,0.0147062375008986,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,220.0,pre,0.5001440331574443,0.0025014574835084,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,220.0,post,0.5049100214242168,0.0102410774339458,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,240.0,pre,0.5035080359628249,0.0067577636124235,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,240.0,post,0.505057376910024,0.0034118016110576,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,260.0,pre,0.501991149284426,0.0112153565394206,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,260.0,post,0.5067404879472253,0.000789073853583,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,280.0,pre,0.5008519387209591,0.0123821627709481,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,280.0,post,0.5085532982073256,0.0001369803909621,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,300.0,pre,0.5043958875971002,0.0140158577101852,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,300.0,post,0.50744171256496,0.0031881421745847,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,320.0,pre,0.5090982546375737,0.0132334474030811,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,320.0,post,0.5006785930104736,0.0006089199954043,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,340.0,pre,0.5053700138348751,0.0095495339760706,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,340.0,post,0.4993852537454845,0.0013092102349108,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,360.0,pre,0.4959231023468934,0.0015190483212329,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,360.0,post,0.4981818253469458,0.0031251453928885,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,380.0,pre,0.4910842630001609,0.0006234997662441,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,380.0,post,0.4986170109893911,0.002914763843928,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,400.0,pre,0.493680083682808,0.0018422421624083,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_C,MT,400.0,post,0.498453180977767,0.0018988724850975,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,0.0,pre,0.5123352774599343,0.0043315954561313,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,0.0,post,0.5017695700073573,0.0023989812071911,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,20.0,pre,0.5122314146713279,0.0013539123907447,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,20.0,post,0.5055608877843024,0.0039700991439455,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,40.0,pre,0.5203210363903584,0.0083031452906859,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,40.0,post,0.5110406124634174,0.0042622531043882,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,60.0,pre,0.5329732579281083,0.0083864010259521,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,60.0,post,0.522905238791406,0.0101843596131428,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,80.0,pre,0.5376994266493255,0.0044946855417601,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,80.0,post,0.535431957961383,0.0171472486850604,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,100.0,pre,0.5374870043851833,0.0069726251014866,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,100.0,post,0.5406387091821587,0.0202209435701746,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,120.0,pre,0.5375617905000741,0.0082773445389474,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,120.0,post,0.5412017021119286,0.0180314299515696,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,140.0,pre,0.5372465414093223,0.0080201893895799,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,140.0,post,0.5410405131208965,0.0172456192510981,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,160.0,pre,0.5353262112853526,0.0074159779114621,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,160.0,post,0.5412405181262149,0.0188029243703017,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,180.0,pre,0.5322395316902773,0.0109634488633411,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,180.0,post,0.5414037207675535,0.0203599724107658,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,200.0,pre,0.530266289457031,0.0103556340646534,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,200.0,post,0.5327663339061249,0.0160022571888405,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,220.0,pre,0.523560233068404,0.01147025499556,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,220.0,post,0.5222732669853053,0.01007202087642,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,240.0,pre,0.5139186494061202,0.0115658976386211,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,240.0,post,0.5278757395585444,0.0121996557368585,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,260.0,pre,0.5120644965968145,0.0102645901989313,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,260.0,post,0.5256145655164296,0.0109349644649034,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,280.0,pre,0.5118269467211213,0.0114960475061684,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,280.0,post,0.5175233095218114,0.0069530765514819,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,300.0,pre,0.5047838998638692,0.0090723152662483,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,300.0,post,0.5121455719193698,0.0073536290537686,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,320.0,pre,0.498989453953415,0.0069354148057463,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,320.0,post,0.5043999356296046,0.0115342867655295,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,340.0,pre,0.4914991228463568,0.0026928501706755,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
