time_ms,CP_pre,CP_pre_sem,CP_post,CP_post_sem,CP_pre_s1,CP_pre_s2,CP_pre_s3,CP_pre_s4,CP_pre_s5,CP_post_s1,CP_post_s2,CP_post_s3,CP_post_s4,CP_post_s5
20.0,0.5310534727345985,0.021677930893442856,0.5100754789523135,0.014437374835353074,0.5634378048780487,0.5150402194033101,0.46912974455188344,0.5939634146341464,0.5136961802056038,0.499392,0.46594578015427945,0.5013219512195123,0.5396003439874348,0.5441173194003407
40.0,0.5446742766380375,0.014085200473105467,0.5026205700137283,0.009580466728968739,0.5638146341463415,0.5261420677264808,0.5138288353297734,0.5902024051490514,0.5293834408385406,0.4780950243902438,0.4882640919800571,0.4977121951219512,0.5197615943534012,0.5292699442229879
60.0,0.5463766081795576,0.00750936037714776,0.49341179451701206,0.005911575479154074,0.5498536585365853,0.5362410850391985,0.5418278250829847,0.5735382791327913,0.5304221931062286,0.4706938536585365,0.49544114887132246,0.4977778963414634,0.49793732655701445,0.5052087471567236
80.0,0.5437245282616006,0.011172725092733324,0.4901560047110299,0.0058938421012601425,0.5154780487804879,0.5330314269381532,0.5546186318372058,0.5809036246612468,0.5345909090909091,0.4694526829268293,0.5056579188664859,0.49112881097560973,0.4894486275118214,0.49509198327440335
100.0,0.5418400512690252,0.015438565973463648,0.49575145610454363,0.00799611911481464,0.4974926829268293,0.5319481571210801,0.5471590417087603,0.5934806910569106,0.539119683531546,0.4749512195121951,0.5232016498241753,0.49684359756097557,0.4863381770167347,0.4974226366086375
120.0,0.5409320351426951,0.012810360220005713,0.49972302434101945,0.00966045061260163,0.5020780487804877,0.5395134881315331,0.5367589118198874,0.5827168021680217,0.5435929248135455,0.4857896585365854,0.5340668745033315,0.5072935975609756,0.48103866855843075,0.49042632254577395
140.0,0.534015544028964,0.008492284371768188,0.501277795527085,0.011313529451425485,0.5079914634146341,0.5316248366724737,0.5305747582623755,0.560901930894309,0.538984730901028,0.5021691707317073,0.5331138500937839,0.5183379573170731,0.4736327458688562,0.4791352536240043
160.0,0.5216614704845488,0.003489902051703021,0.5010646157469398,0.008871193387655187,0.5084780487804879,0.525458950348432,0.5237115745417807,0.528811822493225,0.5218469562588188,0.5042316097560976,0.5256724609984524,0.5131452743902438,0.4781191794681874,0.48415455412171843
180.0,0.5090372760706323,0.004446222271257607,0.5057354283356194,0.005478813636872154,0.5194609756097561,0.5202114410932056,0.4999166546399193,0.5034451219512195,0.5021521870590606,0.4955676097560976,0.5243426066235336,0.5101443597560976,0.49437375352516216,0.5042488120172062
200.0,0.5079145641594214,0.014412650258353652,0.5144964856183093,0.006375526200222212,0.5464536585365855,0.5121742976916376,0.4619829701255593,0.5258587398373984,0.49310315460592624,0.4913114146341464,0.529115192774405,0.5180391768292683,0.5127349586823046,0.5212816851714224
220.0,0.5079935406966434,0.016906656636071143,0.5182298901951963,0.006628275972558311,0.5679353658536584,0.5005898165287458,0.46646197142444795,0.5143944783197831,0.49058607135658133,0.4918643902439024,0.5262387890994066,0.52218125,0.525309901483133,0.5255551201495395
240.0,0.5129303549854795,0.016984931195617177,0.5127796206003348,0.005736642237616292,0.5785390243902439,0.5017063643292683,0.4837328618848318,0.5095452235772358,0.4911283007458175,0.49022478048780493,0.5188183981562806,0.5161541158536586,0.5165885187937752,0.5221122897101547
260.0,0.5173534756207162,0.017496814542771702,0.5090812577440725,0.00788895264499544,0.5863146341463416,0.5088986961019164,0.5009568480300188,0.5004928861788619,0.4901043136464423,0.478312,0.5190125935291802,0.5110564024390244,0.5155521190176504,0.5214731737345075
280.0,0.515707883213471,0.017078251896876392,0.5035148748922655,0.00941688253415346,0.5806451219512194,0.5039410932055749,0.5168242170587387,0.4898407859078591,0.48728819794396283,0.46921463414634146,0.5269841055355547,0.5057170731707318,0.5063863052296266,0.5092722563790734
300.0,0.5187226407160368,0.015986111868527962,0.5002327099144536,0.010203437997959138,0.5724829268292683,0.49803932110191645,0.5384781353730698,0.4942081639566396,0.49040465631929053,0.4719077073170731,0.5356459398388999,0.5002724085365854,0.4962242958225212,0.49711319805718823
320.0,0.5249928827213878,0.013734783429329265,0.5010107820570181,0.009757267273080213,0.5663670731707316,0.5008959195339721,0.5485658103622456,0.5112889566395663,0.49784665390042326,0.4837986341463415,0.5343153991096697,0.5122246951219511,0.487528820625233,0.4871863612818954
340.0,0.5227670614236736,0.008101597088253601,0.5033185533034614,0.009418247533868282,0.5433731707317073,0.5042260997386759,0.5408670082262953,0.5152743902439024,0.5100946381777869,0.4943890731707317,0.5365092663194143,0.5108321646341463,0.48346666599937776,0.4913955963936371
360.0,0.5143284121155076,0.007153885263996564,0.4991917916784366,0.010277633856370653,0.5219268292682927,0.5056407202743903,0.5387783229903306,0.5057859078590786,0.4995102801854465,0.5000442926829268,0.5372084039795679,0.48813460365853656,0.4764091014871367,0.4941625565840145
380.0,0.50466670289041,0.010173970805014273,0.4951280459834927,0.011851459094112659,0.5161036585365854,0.5059003429878047,0.5321373935632847,0.47085619918699184,0.49833592017738354,0.49392234146341457,0.5407749798115313,0.4802074695121951,0.474636782132672,0.4860986569976504
400.0,0.4979553721514784,0.009123952446340311,0.49689715341471385,0.011306070837221295,0.4990414634146341,0.5055136650696864,0.5201800404098715,0.46468495934959353,0.5003567325136061,0.4950589268292683,0.5405924095647763,0.4869411585365854,0.47670809696708855,0.48518517517585136
