time_ms,CP_pre,CP_pre_sem,CP_post,CP_post_sem,CP_pre_s1,CP_pre_s2,CP_pre_s3,CP_pre_s4,CP_pre_s5,CP_post_s1,CP_post_s2,CP_post_s3,CP_post_s4,CP_post_s5
200.0,0.5179533805154094,0.009437578901151811,0.5204098075391563,0.012478197651552864,0.5295159266455922,0.5485661797134246,0.512716762012076,0.5001416718331596,0.4988263623727943,0.5406893089430895,0.5556588322246859,0.5019508605505992,0.4871687804878049,0.5165812554896022
220.0,0.5141937531040202,0.008543702882786424,0.5153279687608701,0.007681834796856753,0.5385227999961332,0.5311385459533607,0.5010193532557181,0.5026454906409528,0.4976425756739359,0.5319497154471545,0.5327357477211135,0.5021343377876478,0.49466894399027095,0.5151510988581627
240.0,0.5097544040288021,0.007155458454648543,0.5187483944991362,0.008778051007498488,0.534509381978481,0.5127516051815962,0.49449496105828317,0.5102657995752484,0.4967502723504014,0.54331418699187,0.5365191426459719,0.5037938890377914,0.5016455752989663,0.5084691785210815
260.0,0.508035157671859,0.007090508118660591,0.5180649344887479,0.007570214419324715,0.5268442717245246,0.5170137387120224,0.49233547935389654,0.5132065058238466,0.49077579274500543,0.5377634552845527,0.5352888888888889,0.5037913523758473,0.5059514140936422,0.5075295618008082
280.0,0.5074369435210565,0.007887114555023746,0.513935304996017,0.004396944916746333,0.5280469437274635,0.5178293929965113,0.48960450343938927,0.5132341014919073,0.488469775950011,0.526995,0.5216051244148805,0.5039698041505533,0.5084163178163635,0.5086902785982877
300.0,0.5046286949571616,0.006659244043690464,0.5102640281776059,0.004308916418338804,0.5177699602679736,0.5092654944506798,0.48731624487295405,0.5184117453072855,0.4903800298869149,0.526845243902439,0.5043866962305985,0.5052047756250717,0.5106298547395447,0.5042535703903751
320.0,0.5030329742270785,0.0061703871557353684,0.5029113985819522,0.006385915217590875,0.5048611505853464,0.5069367264940888,0.4851704847808098,0.5223317020406548,0.4958648072344926,0.5233420325203253,0.48352638580931256,0.506331388559176,0.5012875130058779,0.5000696730150692
340.0,0.4970474792417642,0.004779005078198444,0.4968645358907466,0.0071355613875401175,0.49375283006099974,0.49460841477101636,0.4861361237070545,0.5149195478109458,0.49582047985880445,0.5110330487804878,0.4696963784183297,0.5048227447639468,0.4980760435105736,0.5006944639803953
360.0,0.48630731373159863,0.004497787511486177,0.48870675476571923,0.008303530834007098,0.48328000928047327,0.47209754880938254,0.4843128058743503,0.4974421506681264,0.4944040540256605,0.4931712195121952,0.4559538802660752,0.4980450233564345,0.49505667995405717,0.5013069707398343
380.0,0.47879766819420233,0.00725607205622211,0.4853465505543598,0.010184933992872286,0.4755227129916959,0.4521363590740285,0.48416074290496536,0.4904607632339168,0.49170776276640515,0.49080089430894314,0.4452257206208426,0.49347211586323086,0.4957022471454631,0.5015317748333192
400.0,0.48148842642955325,0.008205811362932629,0.4843836480317263,0.011772346763787673,0.48184356602186723,0.44992904048007937,0.4883093582802038,0.4955223258452163,0.49183784152039967,0.4948921138211381,0.43756984478935707,0.49254991959260247,0.49655430849266946,0.5003520534628645
