time_ms,CP_pre,CP_pre_sem,CP_post,CP_post_sem,CP_pre_s1,CP_pre_s2,CP_pre_s3,CP_pre_s4,CP_pre_s5,CP_post_s1,CP_post_s2,CP_post_s3,CP_post_s4,CP_post_s5
-200.0,0.5024109813837012,0.021867472739956432,0.46022392601471107,0.015464029271330981,0.46100487804878054,0.5368176992595818,0.4713551739067687,0.5713228319783197,0.4715543237250553,0.4422942439024391,0.42389340917548474,0.49341493902439015,0.44061100309371826,0.5009060348775233
-180.0,0.4983140156189183,0.01927410668645669,0.46467439806062016,0.015093670944928795,0.4562780487804878,0.5307602896341463,0.48824866503102904,0.5545934959349594,0.461689578713969,0.45105873170731714,0.42544246795851415,0.50835,0.448257700305535,0.4902630903317344
-160.0,0.4966201840379604,0.011248968420817912,0.4706274016763608,0.009375410138227833,0.48991707317073174,0.5331281304442508,0.49647063068263825,0.5006775067750677,0.46290757911711355,0.45746302439024383,0.4461607162965179,0.4975948170731707,0.46591062832758207,0.4860078222942894
-140.0,0.48785447379781965,0.011536189203449464,0.47418327094361923,0.007643395978816327,0.5067170731707318,0.5216543717334495,0.4717686534853514,0.48042344173441726,0.458708828865148,0.4611566829268293,0.4526461639764795,0.4786307926829268,0.4836907416165574,0.494791973515303
-120.0,0.48561747443748776,0.011905316553261235,0.48957867837560903,0.011521594956493228,0.5105512195121951,0.512289443597561,0.4542726223120219,0.4880149051490513,0.46295918161660954,0.4826091707317074,0.4584186611157761,0.47571890243902437,0.5223514260381138,0.5087952315534235
-100.0,0.48733722753472203,0.01490913061589562,0.5055769771743341,0.013249858460801798,0.5307170731707318,0.501572299651568,0.43925891181988747,0.4840176151761519,0.4811202378552711,0.5189689756097561,0.4610746807111918,0.49566158536585364,0.5404339212982772,0.5117457228865917
-80.0,0.4817772578188152,0.02243163211450254,0.5082085546032866,0.012232796423853266,0.5525560975609756,0.5013518074912893,0.4197330062058017,0.4531216124661246,0.4821237653698852,0.5263086829268292,0.4639135279362291,0.5164237804878049,0.5325938103948599,0.5018029712707099
-60.0,0.46767284661458397,0.027777541732314875,0.5044142994101285,0.010855255620803778,0.5553609756097561,0.4924451491724739,0.39722759416943293,0.42132960704607064,0.47200090707518655,0.5036651707317072,0.4697553897580922,0.523084756097561,0.5310350902216316,0.4945310902416504
-40.0,0.46012766361578833,0.023578573553324492,0.5043470669063664,0.010750540787190182,0.5426170731707317,0.47403541485191636,0.41237047192957144,0.41767784552845527,0.4539375125982665,0.5068101463414634,0.47024051356461327,0.5175463414634146,0.5335421947632834,0.493596138399057
-20.0,0.47348883180855966,0.01839435798919393,0.5074069338374819,0.013159974180199426,0.541009756097561,0.4711848050958189,0.43639269735892633,0.4447459349593495,0.4741109655311429,0.5134513170731707,0.4583849868573874,0.5148496951219511,0.5381600342319212,0.5121886359029795
0.0,0.507193052252868,0.016321218863730353,0.5186478212354807,0.018230363512393113,0.5174829268292683,0.47824490962543553,0.46609395295136385,0.5583926151761518,0.5157508566821205,0.5028885853658536,0.4560761338519599,0.5286295731707317,0.557716971075528,0.5479278427133303
20.0,0.5248348625434169,0.024273164107629575,0.5202074846499599,0.019944544464733416,0.4928292682926829,0.48726929986933804,0.49053615240294407,0.6140345528455284,0.5395050393065914,0.485906731707317,0.4623544312213997,0.5316524390243903,0.5652647427059065,0.5558590785907859
40.0,0.5274398193218376,0.025279201747993068,0.5207116176156885,0.018272717145921467,0.48875609756097566,0.48037524499128903,0.49827175638620297,0.6133197831978319,0.5564762144728885,0.48589853658536586,0.47219486456835286,0.5287396341463415,0.5686675491562548,0.5480575036221276
60.0,0.5312661346814063,0.0223231235458388,0.5241189563571006,0.01652809600645746,0.5079268292682927,0.47997931184668996,0.5016041275797373,0.5987974254742546,0.5680229792380569,0.5021873170731708,0.47597972251982124,0.5266216463414634,0.5716177001720771,0.5441883956789706
80.0,0.5327868695800237,0.02090670206750594,0.524303231725048,0.01431507465958214,0.5066170731707317,0.490614655923345,0.5064958868523596,0.6036568428184281,0.5565498891352549,0.5011149268292683,0.4819784163017728,0.5371698170731708,0.5610658939461047,0.5401871044749229
100.0,0.5364852222178429,0.02542021005917016,0.5253493229858748,0.013011228823411705,0.5014365853658536,0.4983121461236935,0.504914129022947,0.6321866531165312,0.5455765974601896,0.49256234146341465,0.49627015763628146,0.5396365853658537,0.5571779350911391,0.5410995953726851
120.0,0.5369994847238428,0.02795593024641406,0.5304383930014858,0.011113308144298414,0.5227170731707316,0.4863102950783973,0.4902525616972147,0.6399305555555554,0.545786938117315,0.5114103414634147,0.49856185178393125,0.5442850609756097,0.5593007145830153,0.5386339962014578
140.0,0.539697991488099,0.026242619933019216,0.5309195437273591,0.009330805731837474,0.5533390243902438,0.47907856054006975,0.49567397892913845,0.6289820460704607,0.5414163475105825,0.5274271219512195,0.49929269043382957,0.5474420731707317,0.5521114105570112,0.5283244225240036
160.0,0.5322636034476982,0.022977191689582115,0.521942555683532,0.00819407458918104,0.5593219512195122,0.49296725283101045,0.5099220666762881,0.6094935636856368,0.48961318282604316,0.5290809756097561,0.49544528844576136,0.5440615853658537,0.5275171097047997,0.5136078192914892
180.0,0.5286833937997173,0.027755511227978095,0.5064329685272112,0.008080007812270609,0.6023658536585366,0.49459943924216027,0.5123603694616828,0.5813855013550137,0.4527058052811933,0.5356503414634146,0.5007180338522815,0.5111228658536585,0.49242662115756275,0.4922469803091384
200.0,0.5270537870856722,0.02844731699061856,0.507829633974741,0.010424193645236805,0.6107926829268293,0.47878824586236923,0.5032768076201474,0.5769258130081302,0.4654853860108848,0.546345756097561,0.502403505554644,0.5085606707317073,0.48429053425652757,0.49754770323326497
220.0,0.517658681683572,0.02115293008519788,0.5106985310074501,0.008116654804769991,0.5801634146341464,0.4822009745209059,0.5125602540049068,0.5486246612466126,0.4647441040112882,0.5421026341463414,0.5020698086680115,0.4992036585365854,0.4995278096825289,0.5105887440037835
240.0,0.5098813992723477,0.018321154479665643,0.5076662899924537,0.007077483854959374,0.5582341463414635,0.4816438915505225,0.5230408428344638,0.5310010162601626,0.4554870993751259,0.5257830243902438,0.5040591637416176,0.4853954268292683,0.5033469710505046,0.5197468639506339
